HWG area;HWG length;HWG min rect;GR area;GR length;GR min rect;Contours count;Min contour length;Max contour length;Sum contour length;Avg contour length;Min contour area;Max contour area;Sum contour area;Avg contour area;Label;Filename
14484.5;499.83466613292694;17949.0;454.5;154.7926526069641;716.1817669236334;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_175.bin
12719.0;457.3993122577667;16231.297235787031;947.5;117.22625923156738;1117.7811762739875;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_226.bin
11863.5;437.46510422229767;15417.832032499835;981.5;119.81159782409668;1166.0000420229917;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_269.bin
10687.0;404.21300649642944;13847.21238103765;1010.0;120.38546204566956;1200.5279024849951;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_294.bin
9969.0;385.47535955905914;12968.271944324952;1010.0;120.39088129997253;1181.3999033947766;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_321.bin
9441.0;370.36214232444763;12369.0;999.5;119.22914862632751;1183.341528208577;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_363.bin
8849.5;354.3863003253937;11706.958641763777;959.5;116.4990302324295;1160.9900047973279;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_398.bin
8344.5;339.6394045352936;10899.226858815411;915.5;113.12625432014465;1099.5122870891937;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_434.bin
7911.5;328.43245577812195;10246.0;960.0;116.94979858398438;1139.5009670726722;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_479.bin
7432.5;317.8304092884064;9494.0;938.0;114.11373114585876;1138.7807053993456;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_516.bin
6928.0;306.92487823963165;8649.0;981.0;118.0931966304779;1173.6154581985902;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_557.bin
6382.5;296.0083796977997;8084.0;930.5;113.7018746137619;1116.0000686645508;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_45_585.bin
9169.0;359.4989387989044;12135.297158951289;961.5;117.28535747528076;1110.4876230458322;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_48_625.bin
9675.5;373.6669669151306;12784.437384129502;963.0;117.14019083976746;1131.2314095841866;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_48_693.bin
10202.0;387.74875235557556;13509.537709314376;968.5;117.71866989135742;1114.2439880430466;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_48_753.bin
10760.5;403.0000749826431;14328.105384770315;933.5;115.7564469575882;1094.399716186541;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_48_808.bin
10999.0;409.30720591545105;14590.498036250472;957.0;116.73419106006622;1120.2009385814454;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_48_869.bin
11654.0;425.29520654678345;15352.689513299614;949.0;116.64340281486511;1114.6154627100623;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_48_931.bin
12136.5;438.3693256378174;15952.986264520558;949.5;116.17105054855347;1117.9868311803439;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_48_983.bin
20238.0;579.2360670566559;29153.58007098618;2049.5;194.36823785305023;3113.1994069442153;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_54_212.bin
19110.5;557.4387242794037;27578.023342349567;1979.5;193.9470692873001;3024.0000009643845;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_54_237.bin
17925.5;534.3193414211273;25839.72938432009;1989.5;190.85107243061066;2941.487166313338;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_54_263.bin
15799.5;495.7956312894821;22785.0;1861.0;187.15627694129944;2783.0000340228435;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_54_349.bin
13700.5;459.87477481365204;19278.0;1671.0;179.35282397270203;2501.895447409188;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_54_411.bin
19447.5;553.35184943676;25207.67942020623;6169.5;308.17488074302673;7894.000880206004;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_31_57_524.bin
23064.0;601.4319101572037;27859.989654541947;1861.5;175.96766591072083;2682.8308507446927;1;30.071068;30.071068;30.071068;30.071068;13.5;13.5;13.5;13.5;ruka_se_zbozim;03_28_15_31_59_777.bin
23393.0;598.0592656135559;28141.284988764673;7498.5;335.77195167541504;10043.0;2;53.55635;108.941124;162.49747;81.24873;11.0;17.0;28.0;14.0;ruka_se_zbozim;03_28_15_31_59_798.bin
23974.0;606.8228740692139;28542.844325388316;10344.5;392.3664811849594;14040.0;3;27.071068;128.91168;242.50967;80.836555;8.0;26.5;44.0;14.666667;ruka_se_zbozim;03_28_15_31_59_849.bin
24629.0;622.4479756355286;28876.953552074963;13157.0;447.7533758878708;17203.623103721184;3;20.485281;184.88225;350.10767;116.70255;16.0;36.0;75.0;25.0;ruka_se_zbozim;03_28_15_31_59_884.bin
23530.0;612.6759445667267;27311.13548334688;14819.5;476.7572201490402;18026.61743188463;4;28.071068;239.39697;625.01935;156.25484;31.5;79.0;217.5;54.375;ruka_se_zbozim;03_28_15_31_59_916.bin
16887.0;516.0121031999588;24067.91377571132;10129.0;384.77775955200195;12812.930311883334;6;23.899494;62.84062;256.1493;42.691547;4.5;11.5;50.0;8.333333;ruka_se_zbozim;03_28_15_32_04_380.bin
9858.5;411.67319989204407;15290.0;6025.5;311.4767737388611;8667.818086852203;3;30.142136;95.59798;176.85281;58.95094;7.0;31.5;50.0;16.666666;ruka_se_zbozim;03_28_15_32_04_437.bin
17426.0;544.6126835346222;22636.96082126815;13007.0;482.52658474445343;17695.06613679789;4;35.55635;211.94113;460.95334;115.238335;4.0;155.5;282.5;70.625;ruka_se_zbozim;03_28_15_32_07_924.bin
16680.5;536.5672477483749;23535.17489322927;11465.0;453.9243370294571;17068.029798817588;2;80.55635;283.56854;364.12488;182.06244;33.5;77.0;110.5;55.25;ruka_se_zbozim;03_28_15_32_07_985.bin
11226.0;474.3485531806946;15522.0;5599.5;347.6834069490433;7853.905060577556;2;20.242641;296.66904;316.91168;158.45584;1.5;225.5;227.0;113.5;ruka_se_zbozim;03_28_15_32_11_211.bin
10285.5;484.2663402557373;13930.0;2414.5;270.34761905670166;3983.4948293222697;2;33.071068;136.2132;169.28427;84.642136;12.5;81.5;94.0;47.0;ruka_se_zbozim;03_28_15_32_11_259.bin
10186.0;478.6115700006485;13134.0;1969.5;234.66401886940002;2904.8687168320175;2;41.656853;109.313705;150.97055;75.485275;6.5;62.5;69.0;34.5;ruka_se_zbozim;03_28_15_32_11_310.bin
22507.5;584.0517153739929;26467.0;10595.0;398.26009607315063;14317.0;3;20.656855;160.2132;313.56854;104.52285;0.0;110.5;133.0;44.333332;ruka_se_zbozim;03_28_15_32_16_400.bin
22183.5;578.129997253418;26467.0;9209.5;368.5260338783264;12750.0;3;24.656855;129.2132;253.08325;84.361084;10.0;33.0;60.5;20.166666;ruka_se_zbozim;03_28_15_32_16_421.bin
22151.5;577.4739335775375;26467.0;7945.0;342.690092921257;11200.0;3;26.071068;99.55635;197.18378;65.72793;3.5;44.0;67.5;22.5;ruka_se_zbozim;03_28_15_32_16_445.bin
43584.5;850.1245838403702;56118.0;23626.5;647.461465716362;35059.117504740134;3;37.31371;275.31372;511.56857;170.52286;34.5;297.0;421.5;140.5;ruka_se_zbozim;03_28_15_32_20_965.bin
42721.0;830.4450379610062;55220.46636723541;23265.5;636.0642547607422;34504.58881727932;3;29.313707;326.66904;558.9239;186.30797;22.0;205.5;314.5;104.833336;ruka_se_zbozim;03_28_15_32_20_993.bin
41081.0;811.8051800727844;53456.23656894732;22310.5;623.3140580654144;33323.6619578863;3;24.485281;316.18378;544.196;181.39867;13.5;176.5;249.5;83.166664;ruka_se_zbozim;03_28_15_32_21_055.bin
38927.5;792.4938950538635;49959.0;21011.5;602.4098720550537;30922.689820913365;3;22.485281;317.91168;543.6813;181.2271;13.5;115.0;208.5;69.5;ruka_se_zbozim;03_28_15_32_21_084.bin
26208.5;650.5177339315414;30258.0;7192.5;337.18962848186493;8550.410793737392;4;75.28427;446.29648;748.7351;187.18378;24.0;146.5;286.5;71.625;ruka_se_zbozim;03_28_15_32_24_585.bin
27265.5;659.5693813562393;31734.0;7521.0;346.76227045059204;9268.999243207101;3;137.01219;457.5391;764.22034;254.74011;64.5;210.5;354.5;118.166664;ruka_se_zbozim;03_28_15_32_24_637.bin
28564.5;674.0783766508102;33480.0;5773.0;337.4226701259613;9578.992866984336;4;37.899494;464.9533;796.6345;199.15863;25.0;291.5;648.0;162.0;ruka_se_zbozim;03_28_15_32_24_702.bin
38335.0;784.6463884115219;47816.0;12070.0;472.7316483259201;19417.93245464936;3;122.42641;487.02438;838.0193;279.33975;61.5;228.0;382.5;127.5;ruka_se_zbozim;03_28_15_32_24_912.bin
10555.0;408.8609194755554;12789.0;29.0;23.356562733650208;48.00000406963272;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_30_639.bin
8870.0;360.92972469329834;10701.0;25.0;22.032759189605713;40.0;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_30_674.bin
7982.5;337.65235567092896;9657.0;23.0;20.197723984718323;35.0;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_30_729.bin
7216.5;319.19864189624786;8613.0;24.0;21.3731826543808;42.0;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_30_758.bin
9014.5;350.566442489624;11413.0;1072.5;122.537437915802;1343.276393160253;1;29.142136;29.142136;29.142136;29.142136;6.0;6.0;6.0;6.0;ruka_se_zbozim;03_28_15_32_35_077.bin
9425.0;360.816957116127;12138.0;1061.0;122.98117554187775;1317.7805918297963;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_35_099.bin
9755.5;370.31794714927673;12625.0;1072.0;124.24688696861267;1315.6596043524478;1;24.31371;24.31371;24.31371;24.31371;0.0;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_35_124.bin
10233.5;382.30090403556824;13459.910999492859;1080.0;122.79033815860748;1363.9708626331412;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_35_166.bin
10618.0;392.89826691150665;14068.607716644416;1090.0;124.65406405925751;1362.3065050035657;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_35_208.bin
11050.0;404.85716009140015;14443.0;1057.5;122.4643189907074;1309.5003058252623;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_35_266.bin
13385.0;482.9302773475647;16045.80184902763;953.0;118.22434544563293;1242.4314518016763;1;60.970562;60.970562;60.970562;60.970562;21.5;21.5;21.5;21.5;ruka_se_zbozim;03_28_15_32_41_020.bin
13185.0;476.43382012844086;15738.0;979.0;119.90828895568848;1291.999852839508;2;37.213203;54.970562;92.18376;46.09188;5.0;25.5;30.5;15.25;ruka_se_zbozim;03_28_15_32_41_056.bin
12965.0;468.6393735408783;15486.0;525.5;159.78242003917694;935.999668121367;2;24.556349;48.970562;73.52691;36.763454;2.5;35.5;38.0;19.0;ruka_se_zbozim;03_28_15_32_41_112.bin
12643.5;460.83747363090515;14878.0;903.0;114.39424586296082;1182.1621028650407;1;67.870056;67.870056;67.870056;67.870056;12.5;12.5;12.5;12.5;ruka_se_zbozim;03_28_15_32_41_177.bin
12201.0;447.3210699558258;14441.994812012184;481.5;150.02011477947235;850.034511503065;1;29.242641;29.242641;29.242641;29.242641;8.5;8.5;8.5;8.5;ruka_se_zbozim;03_28_15_32_41_200.bin
12057.5;442.60379207134247;14432.0;472.5;144.35905635356903;812.6489743309285;1;69.2132;69.2132;69.2132;69.2132;43.0;43.0;43.0;43.0;ruka_se_zbozim;03_28_15_32_41_217.bin
11810.5;435.8653635978699;14168.0;443.0;141.99020528793335;751.6143417684507;1;57.79899;57.79899;57.79899;57.79899;9.5;9.5;9.5;9.5;ruka_se_zbozim;03_28_15_32_41_258.bin
11655.0;430.08376145362854;14062.0;447.0;140.98604202270508;757.1845258341345;2;35.384777;38.31371;73.69849;36.849243;2.0;3.5;5.5;2.75;ruka_se_zbozim;03_28_15_32_41_283.bin
11340.0;423.26558470726013;13706.0;355.5;130.1932463645935;616.7530360625678;1;91.1127;91.1127;91.1127;91.1127;20.0;20.0;20.0;20.0;ruka_se_zbozim;03_28_15_32_41_339.bin
11188.0;418.89342308044434;13706.0;332.5;124.90669047832489;565.118002538471;1;76.1127;76.1127;76.1127;76.1127;44.0;44.0;44.0;44.0;ruka_se_zbozim;03_28_15_32_41_378.bin
10989.0;413.1319385766983;13679.994934082497;298.5;120.89530575275421;486.2306891886983;1;41.384777;41.384777;41.384777;41.384777;4.5;4.5;4.5;4.5;ruka_se_zbozim;03_28_15_32_41_400.bin
10691.0;405.48280799388885;13650.0;1150.0;132.7511886358261;1577.847114920325;1;25.31371;25.31371;25.31371;25.31371;2.0;2.0;2.0;2.0;ruka_se_zbozim;03_28_15_32_41_442.bin
10524.5;399.59421944618225;13286.0;1281.0;136.25955379009247;1649.699587372481;1;37.899494;37.899494;37.899494;37.899494;13.0;13.0;13.0;13.0;ruka_se_zbozim;03_28_15_32_41_502.bin
10083.0;388.75005197525024;13206.0;1453.5;144.50170862674713;1748.8377534425817;1;57.142136;57.142136;57.142136;57.142136;23.0;23.0;23.0;23.0;ruka_se_zbozim;03_28_15_32_41_520.bin
9741.0;380.82159543037415;12927.0;1366.0;138.5650086402893;1579.1998201587412;1;41.142136;41.142136;41.142136;41.142136;16.0;16.0;16.0;16.0;ruka_se_zbozim;03_28_15_32_41_557.bin
13667.0;506.6858263015747;18391.676194167696;165.0;102.48669743537903;242.15726223752426;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_53_795.bin
13297.0;498.0044243335724;18073.49015690852;124.5;91.51685702800751;172.73054730642252;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_53_855.bin
12848.5;487.5309979915619;17655.523724503815;372.5;87.9390641450882;500.2727590509312;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_53_888.bin
10983.0;411.78430247306824;13726.01024018228;763.5;114.15129745006561;1144.4617098122762;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_57_784.bin
11476.0;427.80929124355316;14312.865836560959;645.0;104.9045547246933;980.2969548758701;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_57_837.bin
11813.0;437.28956055641174;14587.648435809067;683.0;107.99334001541138;1047.600003381107;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_57_887.bin
12433.5;454.59770715236664;15230.083308359724;648.5;107.07093787193298;974.9999995017133;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_32_57_943.bin
11175.0;464.2643188238144;16564.6595063695;3409.0;277.08815574645996;6052.64177591441;1;35.213203;35.213203;35.213203;35.213203;9.0;9.0;9.0;9.0;ruka_se_zbozim;03_28_15_33_05_933.bin
12405.5;486.6527751684189;16967.818199334666;4400.0;292.92770779132843;6523.409996196162;1;66.35534;66.35534;66.35534;66.35534;7.5;7.5;7.5;7.5;ruka_se_zbozim;03_28_15_33_05_964.bin
11821.5;483.2883288860321;16959.89235435694;3619.0;278.42232751846313;5909.9996337890625;1;21.313707;21.313707;21.313707;21.313707;2.0;2.0;2.0;2.0;ruka_se_zbozim;03_28_15_33_05_998.bin
14707.0;489.10835349559784;17568.0;212.0;76.09838426113129;289.1537878019735;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_33_11_267.bin
14351.0;478.29464399814606;17363.0;263.5;94.09793996810913;364.40079045093444;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_33_11_320.bin
13734.5;465.21939039230347;16856.0;218.5;87.28801107406616;308.10530912160357;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_33_11_356.bin
13313.5;454.352516412735;16533.0;121.0;64.26331949234009;188.40570252304133;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_33_11_386.bin
13322.5;449.5503776073456;16160.0;480.0;107.01585853099823;651.8093182140365;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_33_11_431.bin
12836.5;436.449590921402;15453.0;502.5;105.93282759189606;688.3783872841195;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_33_11_463.bin
12204.5;445.18613827228546;14176.6194512418;3249.0;217.12896823883057;4424.9133716209035;1;30.384775;30.384775;30.384775;30.384775;7.0;7.0;7.0;7.0;ruka_se_zbozim;03_28_15_33_16_166.bin
12448.5;452.6296730041504;14767.556240022182;3205.0;215.4928240776062;4462.2777273225365;1;34.970562;34.970562;34.970562;34.970562;6.5;6.5;6.5;6.5;ruka_se_zbozim;03_28_15_33_16_209.bin
13068.0;472.10946130752563;15440.118577149697;3106.5;212.25186145305634;4255.294231699139;1;38.79899;38.79899;38.79899;38.79899;6.0;6.0;6.0;6.0;ruka_se_zbozim;03_28_15_33_16_265.bin
12262.5;413.9271173477173;15572.479789948091;2897.0;208.21114003658295;3830.140671634872;1;34.899494;34.899494;34.899494;34.899494;30.5;30.5;30.5;30.5;ruka_se_zbozim;03_28_15_33_26_112.bin
9991.5;369.5686128139496;12190.0;2847.0;205.2525154352188;3836.537745682872;1;46.455845;46.455845;46.455845;46.455845;12.0;12.0;12.0;12.0;ruka_se_zbozim;03_28_15_33_26_179.bin
16131.0;492.35005927085876;20650.0;3694.5;230.1633769273758;5166.0;1;153.35533;153.35533;153.35533;153.35533;123.0;123.0;123.0;123.0;ruka_se_zbozim;03_28_15_33_28_883.bin
31981.5;676.0053931474686;35621.0;20804.5;557.3820199966431;24194.867462851107;6;39.31371;215.48528;557.6813;92.94688;4.0;183.0;323.5;53.916668;ruka_se_zbozim;03_28_15_33_32_424.bin
17178.0;539.5965521335602;20868.0;11859.5;445.9093507528305;14785.93931593746;3;40.899494;256.52692;455.7107;151.90356;13.5;118.0;179.5;59.833332;ruka_se_zbozim;03_28_15_33_35_924.bin
18315.0;558.5113127231598;22064.0;12201.0;453.21984791755676;15577.067403354915;3;74.970566;277.18378;505.4386;168.47954;45.0;97.5;191.5;63.833332;ruka_se_zbozim;03_28_15_33_35_948.bin
19831.5;583.0618718862534;27319.421288498677;1458.5;233.57048153877258;2349.999576403352;1;23.899494;23.899494;23.899494;23.899494;7.5;7.5;7.5;7.5;ruka_se_zbozim;03_28_15_33_40_217.bin
19101.5;517.6689817905426;25085.0;13789.5;440.6723405122757;17587.46662261407;4;28.384775;218.05382;456.90662;114.226654;4.5;277.0;336.0;84.0;ruka_se_zbozim;03_28_15_33_42_620.bin
14275.5;441.5484082698822;17280.0;2502.0;187.7489413022995;3015.703318951477;2;56.55635;71.52691;128.08325;64.041626;15.5;47.5;63.0;31.5;ruka_se_zbozim;03_28_15_33_44_895.bin
35529.0;746.2622666358948;45315.3355286615;9702.5;442.65656304359436;16466.715162990266;6;33.31371;139.35533;547.26196;91.21033;3.5;63.0;215.5;35.916668;ruka_se_zbozim;03_28_15_33_51_112.bin
20236.5;530.5290890932083;25544.752040848136;6858.5;335.78918302059174;8532.995252916124;0;3.4028235E38;0.0;0.0;0.0;3.4028235E38;0.0;0.0;0.0;ruka_se_zbozim;03_28_15_33_55_167.bin
27386.5;610.5765163898468;35027.94233153295;12691.5;422.8642358779907;16260.548036145978;2;107.396965;338.42136;445.81833;222.90916;15.0;178.0;193.0;96.5;ruka_se_zbozim;03_28_15_34_00_315.bin
37531.5;848.5310142040253;47516.21081390418;20303.5;585.8687198162079;24326.795908233733;2;117.45584;189.25484;306.7107;153.35535;31.5;47.0;78.5;39.25;ruka_se_zbozim;03_28_15_34_06_537.bin
